user_id,event_type,event_time,group,device
8,registration,2023-01-01 00:24:50,A,Android
4334,registration,2023-01-01 07:36:02,A,Android
4101,click,2023-01-01 07:27:28,A,Android
878,purchase,2023-01-01 12:20:04,A,iOS
4358,click,2023-01-01 02:35:03,A,Android
9840,view,2023-01-01 08:55:34,B,iOS
4264,registration,2023-01-01 06:55:11,A,Android
4476,click,2023-01-01 07:27:57,A,Android
5824,view,2023-01-01 09:41:13,B,iOS
9560,view,2023-01-01 21:49:27,A,iOS
5268,registration,2023-01-01 19:04:21,B,Android
4903,click,2023-01-01 06:40:15,A,Android
8157,view,2023-01-01 03:52:04,A,Android
863,click,2023-01-01 18:13:33,B,Android
5553,registration,2023-01-01 16:34:39,B,iOS
4725,view,2023-01-01 06:59:05,A,iOS
9484,click,2023-01-01 04:40:20,B,iOS
3921,click,2023-01-01 02:29:01,A,iOS
7791,click,2023-01-01 00:56:40,A,Android
9362,click,2023-01-01 18:56:19,A,Android
7599,view,2023-01-01 21:05:39,A,Android
2787,click,2023-01-01 02:19:11,B,iOS
5792,registration,2023-01-01 08:09:18,A,iOS
8955,registration,2023-01-01 16:59:43,B,iOS
8031,registration,2023-01-01 07:54:50,A,iOS
4958,view,2023-01-01 20:40:36,B,iOS
1523,view,2023-01-01 15:03:18,B,iOS
4257,view,2023-01-01 06:22:41,B,Android
8984,click,2023-01-01 12:28:20,B,Android
4374,registration,2023-01-01 01:21:32,B,iOS
6231,click,2023-01-01 22:41:14,A,Android
2382,click,2023-01-01 14:44:56,A,iOS
1588,click,2023-01-01 08:24:12,B,Android
2004,registration,2023-01-01 07:49:35,B,Android
1821,click,2023-01-01 07:06:29,B,Android
9143,registration,2023-01-01 12:32:27,A,Android
7529,click,2023-01-01 14:27:49,B,Android
398,click,2023-01-01 22:15:53,B,Android
8402,purchase,2023-01-01 02:28:40,B,iOS
9159,view,2023-01-01 16:22:06,B,Android
2312,view,2023-01-01 17:02:06,A,Android
6794,view,2023-01-01 14:24:17,B,iOS
4554,registration,2023-01-01 07:32:37,B,iOS
3880,click,2023-01-01 13:14:24,B,Android
6772,view,2023-01-01 14:41:57,B,Android
9725,purchase,2023-01-01 12:22:30,B,iOS
8835,registration,2023-01-01 21:36:59,B,Android
9263,view,2023-01-01 10:05:29,B,Android
6266,registration,2023-01-01 15:00:09,B,Android
3014,view,2023-01-01 11:49:07,A,iOS
1270,click,2023-01-01 12:56:00,A,iOS
1741,view,2023-01-01 08:22:52,A,Android
8848,click,2023-01-01 07:50:05,B,iOS
622,registration,2023-01-01 03:58:30,B,iOS
4415,registration,2023-01-01 20:45:25,A,Android
2189,view,2023-01-01 00:18:57,B,iOS
5434,purchase,2023-01-01 00:37:31,B,Android
536,view,2023-01-01 05:38:23,B,iOS
8578,view,2023-01-01 07:22:27,B,iOS
3243,click,2023-01-01 20:34:05,A,Android
6277,purchase,2023-01-01 05:08:32,B,Android
137,view,2023-01-01 08:54:28,A,Android
8074,click,2023-01-01 16:50:37,B,iOS
6827,click,2023-01-01 12:33:16,B,iOS
1105,click,2023-01-01 05:12:27,B,Android
9961,purchase,2023-01-01 08:01:01,B,iOS
6330,click,2023-01-01 20:22:39,A,iOS
279,view,2023-01-01 23:35:48,B,Android
3422,registration,2023-01-01 19:40:35,A,iOS
9744,click,2023-01-01 02:34:04,A,Android
791,view,2023-01-01 01:18:05,B,iOS
5667,view,2023-01-01 20:07:11,A,Android
683,view,2023-01-01 00:51:34,B,Android
9436,click,2023-01-01 00:47:39,A,Android
405,purchase,2023-01-01 05:02:01,B,Android
5385,view,2023-01-01 17:09:08,A,iOS
8401,view,2023-01-01 08:24:32,A,iOS
7243,click,2023-01-01 11:56:37,A,Android
4288,click,2023-01-01 01:26:06,A,Android
347,registration,2023-01-01 17:08:37,B,Android
3619,click,2023-01-01 01:51:57,B,iOS
1683,view,2023-01-01 04:47:24,A,iOS
6218,click,2023-01-01 20:18:46,A,Android
1676,view,2023-01-01 15:36:40,B,Android
8228,click,2023-01-01 22:44:39,B,Android
8141,purchase,2023-01-01 17:27:54,A,iOS
515,click,2023-01-01 12:27:17,A,iOS
9121,click,2023-01-01 09:21:51,A,Android
9316,view,2023-01-01 15:15:00,A,iOS
573,click,2023-01-01 04:34:31,B,Android
9481,click,2023-01-01 12:36:28,B,Android
5448,click,2023-01-01 05:02:52,B,iOS
6282,click,2023-01-01 12:31:28,B,iOS
5407,purchase,2023-01-01 01:08:00,B,Android
3597,purchase,2023-01-01 21:18:29,B,iOS
1491,click,2023-01-01 17:12:43,B,iOS
5423,registration,2023-01-01 14:12:01,B,Android
9651,view,2023-01-01 21:04:19,B,Android
9316,registration,2023-01-01 12:07:46,A,iOS
8169,click,2023-01-01 09:49:04,B,Android
4891,click,2023-01-01 08:29:03,A,Android
9,click,2023-01-01 11:44:45,A,iOS
2615,click,2023-01-01 19:41:00,A,iOS
7498,click,2023-01-01 08:05:24,B,iOS
1664,click,2023-01-01 11:48:41,A,iOS
2071,click,2023-01-01 21:57:54,A,iOS
2437,click,2023-01-01 07:00:54,A,iOS
7140,click,2023-01-01 12:49:57,A,Android
5920,view,2023-01-01 17:38:15,A,iOS
2702,view,2023-01-01 04:45:57,B,iOS
5444,view,2023-01-01 22:10:19,A,Android
7359,view,2023-01-01 23:03:08,B,Android
9925,click,2023-01-01 00:52:02,B,iOS
8383,view,2023-01-01 15:52:12,B,iOS
7648,click,2023-01-01 01:01:27,A,Android
2503,click,2023-01-01 00:44:12,B,Android
7094,registration,2023-01-01 14:43:46,A,iOS
5566,click,2023-01-01 12:30:56,B,iOS
1588,purchase,2023-01-01 12:16:08,B,Android
7659,registration,2023-01-01 07:26:51,B,iOS
9974,view,2023-01-01 02:25:42,B,iOS
3804,view,2023-01-02 04:32:29,B,Android
2565,registration,2023-01-02 15:59:22,A,Android
3276,click,2023-01-02 05:26:59,B,Android
5739,registration,2023-01-02 15:19:40,A,iOS
6985,view,2023-01-02 06:57:44,A,iOS
6947,click,2023-01-02 10:28:41,A,iOS
5584,click,2023-01-02 16:58:06,B,iOS
3982,view,2023-01-02 00:07:41,B,Android
6644,registration,2023-01-02 17:15:28,A,Android
9678,click,2023-01-02 16:24:10,B,Android
6635,registration,2023-01-02 05:45:27,B,Android
1168,click,2023-01-02 23:28:45,B,Android
7742,click,2023-01-02 00:43:26,A,iOS
8543,click,2023-01-02 20:19:34,B,Android
7667,view,2023-01-02 19:22:08,B,iOS
851,click,2023-01-02 19:18:44,B,iOS
5270,click,2023-01-02 03:34:37,B,Android
7042,click,2023-01-02 11:23:04,B,Android
9847,view,2023-01-02 15:45:00,B,iOS
50,click,2023-01-02 06:21:09,A,Android
731,registration,2023-01-02 00:32:41,A,Android
7049,purchase,2023-01-02 03:23:53,A,Android
7308,click,2023-01-02 21:21:50,A,iOS
6371,view,2023-01-02 18:05:15,A,Android
5736,view,2023-01-02 23:46:19,B,Android
286,purchase,2023-01-02 11:23:28,A,iOS
8297,view,2023-01-02 15:14:29,B,Android
4552,registration,2023-01-02 17:48:08,A,Android
2268,click,2023-01-02 00:07:20,A,Android
8621,click,2023-01-02 14:44:27,B,iOS
1526,view,2023-01-02 11:40:31,B,Android
8994,click,2023-01-02 03:47:38,A,iOS
4956,registration,2023-01-02 08:18:08,B,iOS
4906,view,2023-01-02 03:22:16,B,Android
5932,click,2023-01-02 01:15:29,B,Android
1495,view,2023-01-02 00:55:24,A,iOS
6858,view,2023-01-02 01:23:27,A,Android
1383,click,2023-01-02 13:47:22,B,Android
7327,registration,2023-01-02 12:32:00,B,Android
1569,view,2023-01-02 22:49:40,B,Android
9377,click,2023-01-02 06:20:33,A,Android
4977,click,2023-01-02 10:31:04,A,Android
4193,view,2023-01-02 05:03:50,A,iOS
2478,view,2023-01-02 22:29:11,B,Android
4431,view,2023-01-02 16:56:12,A,Android
6520,click,2023-01-02 21:12:28,A,Android
970,view,2023-01-02 05:56:52,B,iOS
965,click,2023-01-02 10:25:38,A,iOS
1924,purchase,2023-01-02 08:43:32,A,Android
9411,purchase,2023-01-02 21:58:54,B,iOS
9277,click,2023-01-02 23:37:39,B,Android
3717,registration,2023-01-02 21:26:04,A,Android
9462,click,2023-01-02 18:04:48,A,Android
5164,click,2023-01-02 07:45:40,B,Android
677,registration,2023-01-02 10:52:09,B,iOS
7039,click,2023-01-02 15:19:08,B,iOS
3865,click,2023-01-02 00:05:51,A,iOS
9278,click,2023-01-02 06:31:08,A,iOS
5669,click,2023-01-02 19:46:56,A,iOS
3807,registration,2023-01-02 19:24:32,B,iOS
8063,click,2023-01-02 17:45:26,B,iOS
7952,view,2023-01-02 12:05:54,A,iOS
1172,click,2023-01-02 10:44:50,B,iOS
3900,view,2023-01-02 01:40:09,A,Android
3600,click,2023-01-02 11:42:51,A,iOS
7650,purchase,2023-01-02 19:33:10,B,Android
2372,purchase,2023-01-02 01:38:04,B,Android
9296,purchase,2023-01-02 11:00:03,A,Android
7343,click,2023-01-02 10:56:54,A,Android
4668,click,2023-01-02 04:07:15,B,iOS
7217,view,2023-01-02 04:23:59,B,iOS
7182,click,2023-01-02 22:23:45,B,iOS
7298,click,2023-01-02 06:29:19,A,Android
8671,purchase,2023-01-02 02:14:41,B,iOS
5245,view,2023-01-02 16:30:03,B,Android
7376,view,2023-01-02 10:36:23,B,Android
978,registration,2023-01-02 16:04:45,A,iOS
7568,click,2023-01-02 21:43:58,B,Android
1604,view,2023-01-02 22:23:23,B,iOS
5802,click,2023-01-02 20:22:54,B,Android
9637,click,2023-01-02 03:37:09,B,iOS
6632,purchase,2023-01-02 12:49:02,B,iOS
7836,view,2023-01-02 04:48:04,A,iOS
7018,registration,2023-01-02 14:47:03,B,Android
4226,purchase,2023-01-02 22:48:24,A,iOS
902,click,2023-01-02 10:18:13,A,iOS
8787,purchase,2023-01-02 11:49:22,A,Android
1273,view,2023-01-02 00:04:57,B,Android
9833,purchase,2023-01-02 14:12:40,B,Android
1607,click,2023-01-02 03:59:41,A,iOS
2536,registration,2023-01-02 04:29:10,A,Android
4450,click,2023-01-02 03:10:03,A,Android
8649,registration,2023-01-02 19:02:20,A,Android
1545,click,2023-01-02 16:02:16,A,Android
7545,registration,2023-01-02 07:55:02,A,iOS
6795,purchase,2023-01-02 12:11:18,A,Android
4515,registration,2023-01-02 09:52:23,B,iOS
5187,click,2023-01-02 19:16:00,B,Android
4633,registration,2023-01-02 12:16:41,A,Android
1265,purchase,2023-01-02 05:58:47,A,iOS
2921,view,2023-01-02 13:14:36,A,iOS
5557,click,2023-01-02 05:02:55,A,Android
4912,view,2023-01-02 09:34:55,B,Android
567,view,2023-01-02 04:05:36,A,Android
332,registration,2023-01-02 04:48:56,A,Android
2746,click,2023-01-02 19:28:38,B,Android
4581,registration,2023-01-02 06:01:51,B,Android
4891,click,2023-01-02 18:04:02,A,Android
99,click,2023-01-02 00:13:01,B,Android
7751,click,2023-01-02 06:28:12,A,iOS
1301,click,2023-01-02 02:52:44,B,Android
1015,registration,2023-01-02 06:59:30,A,Android
5240,click,2023-01-02 14:12:31,B,iOS
3687,purchase,2023-01-02 04:31:07,A,Android
2542,registration,2023-01-02 00:31:28,A,Android
974,click,2023-01-02 23:35:05,A,iOS
7230,view,2023-01-02 13:04:29,B,Android
3657,click,2023-01-02 22:39:53,A,iOS
331,view,2023-01-02 20:20:45,A,Android
2659,purchase,2023-01-02 17:01:31,B,iOS
7970,registration,2023-01-02 04:53:21,A,Android
1434,purchase,2023-01-02 17:02:51,B,Android
5500,click,2023-01-02 08:45:11,A,iOS
8004,click,2023-01-02 12:54:41,A,Android
2231,view,2023-01-02 21:03:09,A,Android
1109,view,2023-01-02 16:54:39,B,Android
3711,click,2023-01-02 18:51:35,A,iOS
5946,click,2023-01-02 05:49:16,A,iOS
2984,click,2023-01-02 12:26:53,B,iOS
6372,view,2023-01-02 09:22:21,A,Android
867,click,2023-01-02 18:48:16,A,Android
1750,click,2023-01-02 15:09:28,A,Android
701,purchase,2023-01-02 15:25:49,B,iOS
3829,click,2023-01-02 23:23:33,A,Android
3091,click,2023-01-02 13:25:32,B,iOS
5941,purchase,2023-01-02 06:41:56,B,Android
6396,view,2023-01-02 13:07:57,A,iOS
9700,view,2023-01-02 03:13:09,B,Android
7615,view,2023-01-02 17:54:40,B,Android
9031,view,2023-01-02 10:02:31,B,iOS
6192,click,2023-01-02 23:00:16,B,iOS
4151,click,2023-01-02 01:14:29,B,iOS
7245,click,2023-01-02 15:01:33,A,Android
8913,registration,2023-01-02 07:17:42,B,iOS
3177,click,2023-01-02 07:49:33,B,Android
9127,click,2023-01-02 17:32:26,B,Android
1767,click,2023-01-02 21:19:35,A,iOS
9515,view,2023-01-02 16:53:32,B,iOS
2137,click,2023-01-02 11:09:05,B,Android
878,view,2023-01-02 00:45:45,A,iOS
5679,click,2023-01-02 19:58:56,A,Android
1639,click,2023-01-02 09:25:05,A,Android
5170,registration,2023-01-02 18:10:47,B,Android
4367,view,2023-01-02 08:53:53,B,Android
4712,registration,2023-01-02 22:01:21,B,iOS
7340,view,2023-01-02 03:41:30,B,Android
2660,click,2023-01-02 06:35:18,B,iOS
229,view,2023-01-02 10:47:05,B,Android
4869,purchase,2023-01-02 00:05:38,A,iOS
4031,view,2023-01-02 10:03:36,A,iOS
3143,view,2023-01-02 18:46:44,A,iOS
8187,registration,2023-01-02 10:11:29,A,iOS
3648,registration,2023-01-02 02:35:49,A,Android
6385,registration,2023-01-02 18:59:04,B,iOS
2554,click,2023-01-02 22:28:55,B,iOS
643,registration,2023-01-02 17:40:03,A,iOS
2488,registration,2023-01-02 12:16:06,B,Android
9519,click,2023-01-02 16:47:32,B,iOS
411,view,2023-01-02 13:09:17,A,Android
1036,view,2023-01-02 19:52:19,A,iOS
1601,click,2023-01-02 20:58:18,A,iOS
7912,view,2023-01-02 08:39:22,A,iOS
7769,click,2023-01-02 12:20:30,A,Android
9674,purchase,2023-01-02 00:53:22,A,iOS
4023,purchase,2023-01-02 08:31:12,A,Android
6081,click,2023-01-02 07:12:47,B,Android
7926,click,2023-01-02 22:49:30,A,Android
1248,view,2023-01-02 12:38:35,B,iOS
5460,view,2023-01-02 09:02:07,A,iOS
5631,click,2023-01-02 08:49:48,B,Android
9411,view,2023-01-02 17:15:59,B,iOS
5251,click,2023-01-02 00:53:27,A,iOS
9942,click,2023-01-02 01:08:36,B,iOS
2917,registration,2023-01-02 14:57:47,A,Android
5218,view,2023-01-02 12:20:58,B,Android
4832,view,2023-01-02 07:04:03,A,iOS
5124,view,2023-01-02 12:44:54,B,Android
5370,view,2023-01-02 16:15:34,A,Android
5850,view,2023-01-02 15:15:07,B,iOS
573,view,2023-01-02 11:00:45,B,Android
1831,registration,2023-01-02 14:57:12,A,iOS
6843,view,2023-01-02 09:26:06,B,Android
7096,registration,2023-01-02 10:38:30,B,Android
6385,purchase,2023-01-02 12:24:37,B,iOS
1341,view,2023-01-02 06:42:48,A,iOS
9730,registration,2023-01-02 11:10:28,B,Android
990,view,2023-01-02 00:53:59,A,iOS
5627,click,2023-01-02 16:51:08,A,iOS
2077,purchase,2023-01-02 18:05:21,B,iOS
8266,view,2023-01-02 22:11:36,B,iOS
2482,click,2023-01-02 04:24:52,A,Android
7236,click,2023-01-02 05:15:09,B,iOS
4709,registration,2023-01-02 06:55:13,B,iOS
3690,view,2023-01-02 14:43:37,B,iOS
3197,view,2023-01-02 09:01:44,B,Android
1939,registration,2023-01-02 20:54:51,B,Android
2148,view,2023-01-02 13:21:20,B,Android
6282,view,2023-01-02 12:37:00,B,iOS
1129,purchase,2023-01-02 03:21:26,A,Android
1963,view,2023-01-02 15:58:25,B,Android
2208,registration,2023-01-02 19:19:55,A,Android
8738,click,2023-01-02 23:06:03,B,Android
4340,click,2023-01-02 07:59:01,B,Android
6373,click,2023-01-02 10:58:23,A,Android
8572,click,2023-01-02 07:14:47,A,iOS
3582,click,2023-01-02 06:03:55,B,iOS
8151,view,2023-01-02 07:10:07,B,Android
7084,registration,2023-01-02 07:12:06,B,iOS
3124,view,2023-01-02 18:13:34,B,Android
4006,click,2023-01-02 20:19:59,A,iOS
780,view,2023-01-02 19:20:26,A,iOS
7822,purchase,2023-01-02 17:20:46,A,iOS
6178,view,2023-01-02 13:05:52,A,iOS
4979,click,2023-01-02 03:48:40,A,Android
983,click,2023-01-02 12:51:17,B,Android
5627,view,2023-01-02 08:30:52,A,iOS
9280,click,2023-01-02 16:24:07,A,iOS
5629,purchase,2023-01-02 10:46:52,A,iOS
8325,view,2023-01-02 04:38:41,B,Android
8823,click,2023-01-02 21:04:18,A,iOS
242,registration,2023-01-02 19:13:15,A,iOS
2342,view,2023-01-02 18:31:52,A,iOS
1500,click,2023-01-02 07:47:24,B,Android
9406,click,2023-01-02 01:12:39,A,Android
1249,view,2023-01-02 01:38:04,B,Android
3541,view,2023-01-02 18:08:06,B,Android
1714,click,2023-01-02 00:29:31,A,Android
3465,click,2023-01-02 13:33:09,B,iOS
1322,registration,2023-01-02 23:47:02,B,Android
9638,click,2023-01-02 16:14:12,B,iOS
8477,purchase,2023-01-02 05:47:23,B,Android
9779,click,2023-01-02 01:23:04,B,Android
9350,click,2023-01-02 01:47:10,B,iOS
3029,click,2023-01-02 21:33:34,B,Android
3957,click,2023-01-02 05:11:41,B,Android
8564,view,2023-01-02 17:04:56,A,iOS
7268,view,2023-01-02 22:27:33,B,iOS
6579,view,2023-01-02 03:36:02,A,Android
8024,click,2023-01-02 20:43:53,B,Android
2511,view,2023-01-02 23:48:07,B,Android
3978,click,2023-01-02 07:44:47,B,iOS
3899,click,2023-01-02 16:02:27,A,Android
5608,registration,2023-01-02 05:23:05,A,iOS
342,click,2023-01-02 07:30:31,B,Android
1932,click,2023-01-02 04:59:19,B,iOS
9833,click,2023-01-02 18:02:14,B,Android
9506,registration,2023-01-02 07:30:07,B,iOS
1633,purchase,2023-01-02 13:47:24,B,Android
4371,view,2023-01-02 23:20:45,A,iOS
8579,click,2023-01-02 12:21:22,B,Android
1970,registration,2023-01-02 01:59:21,B,iOS
1565,registration,2023-01-02 11:08:47,A,Android
8279,registration,2023-01-02 06:41:50,A,iOS
1230,view,2023-01-02 23:15:37,B,iOS
182,click,2023-01-02 17:15:11,B,iOS
780,view,2023-01-02 09:09:45,A,iOS
8939,click,2023-01-02 18:44:28,B,iOS
9838,view,2023-01-02 20:15:16,A,iOS
8668,click,2023-01-02 10:40:57,A,iOS
8748,view,2023-01-02 02:03:10,A,Android
9795,view,2023-01-02 21:56:01,B,iOS
97,click,2023-01-02 19:49:54,A,Android
1121,view,2023-01-02 03:21:33,A,iOS
9671,registration,2023-01-02 10:04:17,B,Android
5125,registration,2023-01-02 14:51:52,B,Android
9830,click,2023-01-02 09:51:50,A,iOS
3625,view,2023-01-02 23:43:49,A,Android
2927,click,2023-01-02 00:05:51,A,iOS
7660,view,2023-01-02 15:27:39,A,iOS
4523,purchase,2023-01-02 00:04:45,A,Android
4087,view,2023-01-02 13:40:13,A,Android
3938,view,2023-01-02 19:30:38,A,iOS
5992,registration,2023-01-02 08:47:32,B,Android
3677,click,2023-01-02 19:42:25,A,Android
3646,view,2023-01-02 01:01:31,A,iOS
3965,click,2023-01-02 18:05:26,A,iOS
5168,registration,2023-01-02 16:03:10,A,iOS
6173,registration,2023-01-02 23:58:59,A,Android
9325,view,2023-01-02 00:35:35,B,iOS
1038,registration,2023-01-02 05:19:50,A,Android
2236,view,2023-01-02 19:58:11,A,iOS
1083,view,2023-01-02 04:30:48,B,iOS
1801,click,2023-01-02 03:47:57,B,Android
8609,registration,2023-01-02 05:14:02,B,iOS
5971,purchase,2023-01-02 21:28:36,B,Android
4697,purchase,2023-01-02 13:10:35,B,iOS
715,view,2023-01-02 02:50:26,A,iOS
4573,view,2023-01-02 19:07:52,A,iOS
7189,click,2023-01-02 03:39:55,B,iOS
3435,registration,2023-01-02 21:46:34,A,iOS
6182,purchase,2023-01-02 06:00:51,A,Android
6938,click,2023-01-02 15:34:21,A,iOS
9584,click,2023-01-02 10:09:37,B,iOS
2110,click,2023-01-02 11:05:48,A,Android
8438,click,2023-01-02 11:31:15,B,iOS
2277,view,2023-01-02 22:28:51,A,Android
1698,view,2023-01-02 11:38:11,B,iOS
7955,click,2023-01-02 03:37:28,A,iOS
4611,view,2023-01-02 14:16:58,A,iOS
2627,click,2023-01-02 13:44:27,A,iOS
6187,click,2023-01-02 14:34:34,A,Android
4416,click,2023-01-02 22:09:52,B,Android
8797,registration,2023-01-02 13:36:27,A,Android
6096,view,2023-01-02 23:06:05,B,Android
825,view,2023-01-02 20:04:05,A,iOS
8581,click,2023-01-02 18:20:12,A,iOS
9049,click,2023-01-02 02:59:40,A,iOS
8068,registration,2023-01-02 00:25:08,A,Android
4237,click,2023-01-02 10:02:34,B,iOS
1200,click,2023-01-02 06:38:36,B,iOS
1922,registration,2023-01-02 11:44:26,A,Android
5074,registration,2023-01-02 09:02:27,A,iOS
1833,purchase,2023-01-02 10:02:03,B,Android
4960,registration,2023-01-02 08:12:55,B,iOS
84,purchase,2023-01-02 13:12:35,A,Android
445,view,2023-01-02 02:09:28,B,Android
8641,click,2023-01-02 22:01:17,A,iOS
3398,view,2023-01-02 08:33:50,A,Android
2243,view,2023-01-02 08:07:13,A,Android
3376,click,2023-01-02 16:21:11,A,Android
1829,view,2023-01-02 08:35:00,B,iOS
2445,click,2023-01-02 07:25:37,B,iOS
8021,click,2023-01-02 16:50:06,A,Android
9006,view,2023-01-02 04:17:53,A,Android
3956,registration,2023-01-02 20:32:13,A,iOS
1689,click,2023-01-02 21:51:21,A,iOS
7252,registration,2023-01-02 02:56:22,A,iOS
3461,click,2023-01-02 07:17:41,A,iOS
6684,view,2023-01-02 04:10:43,B,iOS
7098,registration,2023-01-02 06:01:20,A,Android
6131,view,2023-01-02 07:19:17,A,iOS
1168,view,2023-01-02 03:38:05,B,Android
1768,click,2023-01-02 06:04:08,B,Android
6060,registration,2023-01-02 19:18:39,A,Android
4577,registration,2023-01-02 00:05:32,B,iOS
9717,view,2023-01-02 06:16:21,A,iOS
2298,registration,2023-01-02 21:04:51,B,iOS
2679,click,2023-01-02 11:35:27,B,Android
5479,click,2023-01-02 16:19:17,B,iOS
7943,view,2023-01-02 22:59:28,A,iOS
8996,click,2023-01-02 14:27:23,B,iOS
2197,view,2023-01-02 21:31:12,A,Android
6204,click,2023-01-02 22:58:03,B,iOS
8703,registration,2023-01-02 14:10:15,B,Android
4509,view,2023-01-02 03:46:37,A,iOS
2262,click,2023-01-02 18:04:13,B,iOS
8622,registration,2023-01-02 17:02:14,A,iOS
8017,view,2023-01-02 16:56:35,B,iOS
2317,click,2023-01-02 19:46:39,B,Android
2658,click,2023-01-02 02:39:32,B,iOS
1732,click,2023-01-02 16:53:44,A,Android
5099,click,2023-01-02 22:52:57,B,Android
3137,purchase,2023-01-02 10:50:37,A,iOS
9508,view,2023-01-02 23:51:41,B,iOS
2419,registration,2023-01-02 22:10:21,B,Android
6261,purchase,2023-01-02 05:58:31,A,iOS
3738,view,2023-01-02 23:34:00,A,iOS
4273,click,2023-01-02 00:28:47,B,iOS
656,click,2023-01-02 07:52:09,B,Android
9087,click,2023-01-02 22:35:10,A,Android
6980,purchase,2023-01-02 00:16:27,B,Android
9170,click,2023-01-02 02:28:12,B,iOS
8960,click,2023-01-02 19:38:48,A,Android
1832,click,2023-01-02 04:59:07,B,iOS
3469,view,2023-01-02 17:46:58,B,Android
9488,click,2023-01-02 08:41:29,B,Android
1488,click,2023-01-02 07:12:13,A,Android
6413,view,2023-01-02 16:30:03,B,Android
8454,purchase,2023-01-02 23:15:41,A,Android
7779,registration,2023-01-02 01:53:28,A,iOS
5392,click,2023-01-02 04:17:39,B,Android
4338,click,2023-01-02 01:58:08,A,Android
1383,registration,2023-01-02 20:14:01,B,Android
3361,click,2023-01-02 21:43:36,A,iOS
7224,click,2023-01-02 08:13:05,B,iOS
2832,view,2023-01-02 02:39:02,B,iOS
8793,view,2023-01-02 21:02:51,B,Android
3935,purchase,2023-01-02 18:44:44,B,Android
2289,click,2023-01-02 17:30:11,B,Android
5436,purchase,2023-01-02 12:54:32,B,Android
6211,view,2023-01-02 19:46:14,A,iOS
3874,click,2023-01-02 00:38:11,A,Android
4381,click,2023-01-02 05:54:05,A,iOS
541,click,2023-01-02 17:04:14,A,Android
5624,view,2023-01-02 07:14:08,B,Android
844,view,2023-01-02 12:20:40,A,iOS
4917,purchase,2023-01-02 10:22:58,A,Android
707,registration,2023-01-02 08:12:15,B,iOS
2275,view,2023-01-02 10:50:11,A,Android
4892,click,2023-01-02 06:06:40,B,Android
1034,registration,2023-01-02 12:55:23,A,iOS
6902,purchase,2023-01-02 10:48:41,B,iOS
2546,view,2023-01-02 23:42:57,A,iOS
7160,click,2023-01-02 02:35:41,B,iOS
4631,click,2023-01-02 07:15:06,B,iOS
1570,view,2023-01-02 06:07:40,B,Android
4804,registration,2023-01-02 10:05:17,A,iOS
661,purchase,2023-01-02 04:48:25,B,Android
8538,click,2023-01-02 08:36:21,B,iOS
2289,click,2023-01-02 06:37:03,B,Android
7771,purchase,2023-01-02 23:22:01,B,iOS
1523,registration,2023-01-02 18:41:35,B,iOS
4672,click,2023-01-02 18:54:46,B,Android
1049,registration,2023-01-02 02:33:47,A,iOS
3243,click,2023-01-02 10:34:52,A,Android
2383,click,2023-01-02 07:02:41,A,Android
